Ticker,year,Company,Peer_group_root,Region,Country,environment_score,social_score,governance_score,total_esg_score,Close,Volume,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,EBIT Margin,EBITDA Margin,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,Pre-Tax Profit Margin,ROA - Return On Assets,ROE - Return On Equity,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,operating_cash_flow,shares_outstanding,sector
FRT,2011,Federal Realty Investment Trust,Real Estate,North America,United States,44.0,41.5,61.0,48.5,62.46,468350.0,0.0423,0.0,0.0,1.3928,41.2287,0.0,0.0,0.0,0.5821,25.3133,41.2287,24.3579,1.0302,2.5536,528569000.0,98304000.0,209529000.0,,,,256765000.0,,Real Estate
FRT,2012,Federal Realty Investment Trust,Real Estate,North America,United States,49.0,46.0,51.0,49.0,77.08500000000001,370900.0,0.0401,0.0,0.0,1.6663,41.87075,0.0,0.0,0.0,0.625,24.24625,41.87075,23.609650000000002,0.9415,2.79125,541797000.0,122790000.0,229218000.0,,,,256735000.0,,Real Estate
FRT,2016,Federal Realty Investment Trust,Real Estate,North America,United States,51.43000000000001,42.849999999999994,52.665,49.230000000000004,131.735,375150.0,0.0376,0.0,0.0,1.3481,40.4761,0.0,0.0,0.0,0.5741,28.3682,40.4761,28.8467,1.1007,2.8371,686090000.0,164535000.0,271037000.0,,,,346130000.0,,Real Estate
FRT,2017,Federal Realty Investment Trust,Real Estate,United States and Canada,United States,50.635000000000005,39.85,54.2175,48.475,116.78,414200.0,0.0357,0.0,0.0,1.3984,39.9377,0.0,0.0,0.0,0.583,36.6048,39.9377,28.4246,1.019,2.8477,744012000.0,210219000.0,300154000.0,,,,369046000.0,,Real Estate
FRT,2018,Federal Realty Investment Trust,Real Estate,United States and Canada,United States,61.68,45.65,51.400000000000006,53.785,112.7,404500.0,0.0366,0.0,0.0,1.3383,40.6815,0.0,0.0,0.0,0.5723,26.3535,40.6815,27.9343,1.0211,2.823,801591000.0,249910000.0,320995000.0,,,,427672000.0,,Real Estate
FRT,2019,Federal Realty Investment Trust,Real Estate,United States and Canada,United States,64.68,52.675,52.21,57.33,125.14,359900.0,0.0354,0.0,0.0,1.3006,47.5469,0.0,0.0,0.0,0.5653,34.2312,47.5469,35.8697,,3.5168,857348000.0,289914000.0,410210000.0,,,,458828000.0,,Real Estate
FTI,2010,"FMC Technologies, Inc.",Energy Services,North America,United States,53.0,46.333333333333336,61.0,52.333333333333336,22.945,2490900.0,0.3026,1.6545,93.4113,0.4596,12.3685,0.0,24.8821,1.4197,0.3105,9.0044,12.3685,12.1328,2.7715,7.6382,,,,,,,,,Energy Services
FTI,2011,"FMC Technologies, Inc.",Energy Services,North America,United States,51.0,56.0,56.666666666666664,54.333333333333336,32.97,2117500.0,0.317,1.6636,87.7836,0.3491,11.1762,0.0,22.4093,1.3697,0.2292,7.7727,11.1762,11.2087,2.3531,6.9903,,,,,,,,,Energy Services
FTI,2012,"FMC Technologies, Inc.",Energy Services,North America,United States,55.0,57.0,58.666666666666664,56.666666666666664,35.34,2055400.0,0.2982,1.75155,96.1951,0.8148500000000001,9.7879,0.0,21.14495,1.3393,0.4344,7.022,9.7879,9.5955,2.13445,6.444699999999999,,,,,,,,,Energy Services
FTI,2013,"FMC Technologies, Inc.",Energy Services,North America,United States,55.0,58.0,61.0,58.0,42.225,1530550.0,0.2792,1.6685,96.2445,0.7502,10.2986,0.0,21.4961,1.3082,0.4231,6.7266,10.2986,9.8115,1.8273,5.5886,,,,,,,,,Energy Services
FTI,2014,"FMC Technologies, Inc.",Energy Services,North America,United States,57.0,58.0,64.0,59.0,43.105000000000004,2480050.0,0.3006,1.5938,89.7579,0.5269,13.8948,0.0,25.6006,1.5709,0.343,7.8193,13.8948,12.3736,2.3787,6.8854,,,,,,,,,Energy Services
FTI,2016,"FMC Technologies, Inc.",Energy Services,North America,United States,52.4525,57.0625,64.76,57.1425,25.549999999999997,3361000.0,0.3848,2.0726,31.5237,0.5016,8.1882,0.0,18.7091,3.0097,0.3161,4.3873,8.1882,4.9812,1.6848,3.9256,,,,,,,,,Energy Services
FTI,2017,"FMC Technologies, Inc.",Energy Services,United States and Canada,United States,79.2775,79.7625,73.7125,78.0575,26.88,3215600.0,0.1303,1.2205,59.0536,0.2784,8.0342,0.0,17.7633,3.5169,0.1959,2.9221,8.0342,5.5447,0.3979,0.859,11471900000.0,302400000.0,553600000.0,,,,700300000.0,,Energy Services
FTV,2017,Fortive Corporation,Machinery,United States and Canada,United States,49.35,46.415,60.45,51.099999999999994,52.58,1419400.0,0.1807,1.9541,57.4135,1.0557,21.1654,0.0,49.8072,1.4681,0.5135,15.8903,21.1654,19.9902,2.8357,7.567,6178800000.0,863800000.0,1269700000.0,3000000000.0,7210600000.0,,1009000000.0,345200000.0,Machinery
FTV,2018,Fortive Corporation,Machinery,United States and Canada,United States,50.28,45.8,61.7,51.57,63.31,2074300.0,0.1336,1.4466,66.7387,0.6605,17.5868,0.0,51.5801,1.2004,0.3416,18.4043,17.5868,16.0942,1.8604,3.6587,5378200000.0,872300000.0,1061700000.0,2685500000.0,8189800000.0,,1136900000.0,,Machinery
FTV,2019,Fortive Corporation,Machinery,United States and Canada,United States,52.13,52.68,63.099999999999994,55.065,63.515,1838250.0,0.1132,1.1885,63.4783,0.8552,13.3802,0.0,49.8763,1.3849,0.4118,8.7695,13.3802,12.1205,1.0645,2.4961,5756100000.0,1044500000.0,1143000000.0,2921400000.0,10500600000.0,,1176400000.0,,Machinery
GE,2010,General Electric Company,Industrial Conglomerates,North America,United States,67.0,64.33333333333333,75.0,68.0,11.545,67706950.0,0.0492,2.9933,294.8909699999953,3.4695,27.6567,0.0,52.9952,1.5128,0.7122,8.216,27.6567,10.1292,0.4408,2.7385,14278000000.0,2829000000.0,2934000000.0,7234000000.0,,,,,Industrial Conglomerates
GE,2011,General Electric Company,Industrial Conglomerates,North America,United States,63.0,67.0,73.5,67.0,13.45,58423750.0,0.0482,2.6684,294.8909699999953,3.1205,25.953,0.0,52.61,1.1916,0.6791,9.39045,25.953,11.8788,0.4864,2.7853000000000003,169964000000.0,22208000000.0,25614000000.0,,,,,,Industrial Conglomerates
GE,2013,General Electric Company,Industrial Conglomerates,North America,United States,68.5,73.5,76.0,72.5,18.48,36510600.0,0.0531,3.4309,294.8909699999953,2.3819,21.1043,0.0,45.4446,1.1032,0.6374,8.9482,21.1043,10.1512,0.4947,2.5356,,3491000000.0,,,,,,,Industrial Conglomerates
GE,2014,General Electric Company,Industrial Conglomerates,North America,United States,69.0,69.4,78.4,70.8,21.08,32752350.0,0.0294,1.488,200.574,1.8784,-18.5635,0.0,0.0,1.438,0.5769,26.7373,-18.5635,3.4459,0.1684,0.8061,148875000000.0,3527000000.0,,,,,,,Industrial Conglomerates
GE,2015,General Electric Company,Industrial Conglomerates,North America,United States,61.8,70.6,75.0,68.2,22.39,39156500.0,0.0482,2.5945,294.8909699999953,1.9425,12.9157,0.0,29.6106,1.0475,0.6,8.9411,12.9157,7.3141,0.3294,1.5959,110062000000.0,3546000000.0,,,,,,,Industrial Conglomerates
GE,2016,General Electric Company,Industrial Conglomerates,North America,United States,59.4425,66.2925,77.05,66.2375,26.369999999999997,33640450.0,0.079,1.9252,131.776,1.7626,12.7076,0.0,28.3606,0.9054,0.5807,7.4695,12.7076,7.0867,0.6383,3.0084,117184000000.0,15233000000.0,10263000000.0,6275000000.0,653931000000.0,,27709000000.0,10057380000.0,Industrial Conglomerates
GE,2017,General Electric Company,Industrial Conglomerates,United States and Canada,United States,70.21000000000001,63.6525,71.97875,68.355,24.4,37893100.0,0.0811,1.848,127.274,1.7645,3.3983,0.0,22.8002,0.9158,0.5777,3.0072,3.3983,2.433,0.3275,1.3791,117386000000.0,2908000000.0,8186000000.0,,493071000000.0,,19891000000.0,9379288000.0,Industrial Conglomerates
GE,2018,General Electric Company,Industrial Conglomerates,United States and Canada,United States,67.055,64.1825,59.83,64.245,12.49,77494800.0,0.075,1.7853,132.534,1.976,10.2908,0.0,25.4201,0.8919,0.6334,2.1089,10.2908,2.7714,0.0916,1.0202,110171000000.0,7500000000.0,7031000000.0,,359122000000.0,,1160000000.0,8742614000.0,Industrial Conglomerates
GE,2019,General Electric Co,Industrial Conglomerates,United States and Canada,United States,65.48,61.39,58.33,62.26,9.825,56684100.0,0.0888,1.7291,102.968,2.9881,8.1336,0.0,25.8219,1.1398,0.6922,-0.2605,8.1336,-1.2642,,-0.2049,99279000000.0,3588000000.0,-11345000000.0,,,,6554000000.0,,Industrial Conglomerates
GILD,2010,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,48.5,43.5,53.0,47.5,15.89,19711700.0,0.1724,2.3157,73.0364,0.5737,50.5287,0.0,75.3525,0.375,0.3189,36.3778,50.5287,49.5984,6.1294,10.584,5335750000.0,1978899000.0,2678541000.0,1239255000.0,,,2143384000.0,,Pharmaceuticals
GILD,2011,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,55.333333333333336,43.666666666666664,52.333333333333336,49.666666666666664,16.98,14789800.0,0.1679,2.7635,79.8068,0.6496,47.3063,0.0,74.9258,0.4008,0.393,34.9152,47.3063,45.954,5.835,11.8324,7011383000.0,2635755000.0,3529221000.0,1387975000.0,,,3080054000.0,,Pharmaceuticals
GILD,2012,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,58.5,50.0,50.5,52.0,22.265,12222700.0,0.11655,1.2245,64.61025000000001,1.0863,43.0197,0.0,74.44035,0.385,0.4637,28.66075,43.0197,39.35325,3.3224,7.8126999999999995,7949420000.0,2901257000.0,3962222000.0,1533870000.0,,,2833913000.0,,Pharmaceuticals
GILD,2013,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,53.0,57.0,52.0,54.0,47.58,9391650.0,0.1239,1.4235,62.9395,0.6667,41.2479,0.0,75.2596,0.3538,0.3487,27.9181,41.2479,38.7982,3.4831,6.7671,8385385000.0,2803637000.0,3789841000.0,1760709000.0,,,3639010000.0,,Pharmaceuticals
GILD,2014,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,46.333333333333336,57.0,52.0,52.666666666666664,88.68,14852300.0,0.211,3.0748,57.0345,0.8221,53.097118999999736,0.0,85.4662,0.767,0.4418,41.736046,53.097118999999736,55.153459999999995,6.186484999999999,21.8851,9702000000.0,2592000000.0,4010000000.0,2028000000.0,,,3195000000.0,,Pharmaceuticals
GILD,2015,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,51.0,63.5,61.0,59.75,89.235,9960750.0,0.1645,2.5037,61.9398,1.1747,53.097118999999736,0.0,87.5147,0.5352,0.529,41.736046,53.097118999999736,55.153459999999995,6.186484999999999,25.5907,11202000000.0,3656000000.0,4524000000.0,5488000000.0,,,3105000000.0,,Pharmaceuticals
GILD,2016,Gilead Sciences Inc.,Pharmaceuticals,North America,United States,52.19833333333333,54.84166666666667,58.135,55.169999999999995,72.03999999999999,9545850.0,0.1325,1.9349,60.9,1.402,53.097118999999736,0.0,85.3142,0.5942,0.5791,41.736046,53.097118999999736,55.153459999999995,5.8736,19.1532,24890000000.0,12101000000.0,15265000000.0,7147000000.0,,,12818000000.0,,Pharmaceuticals
GILD,2017,Gilead Sciences Inc.,Pharmaceuticals,United States and Canada,United States,54.726,56.754,52.346000000000004,54.924,64.19,7943900.0,0.1007,3.3669,56.9687,1.169,53.097118999999736,0.0,84.1523,0.9021,0.5366,41.736046,53.097118999999736,55.153459999999995,4.1941,10.7389,32639000000.0,18108000000.0,22193000000.0,6787000000.0,,,21250000000.0,,Pharmaceuticals
GILD,2018,"Gilead Sciences, Inc.",Pharmaceuticals,United States and Canada,United States,65.51166666666667,59.208333333333336,53.72833333333333,59.14000000000001,67.98,6596800.0,0.087,3.3792,55.7273,1.3171,40.3683,0.0,78.8244,1.3923,0.5433,32.1707,40.3683,36.9334,2.7833,8.3694,30390000000.0,13501000000.0,17633000000.0,5920000000.0,,,17047000000.0,,Pharmaceuticals
GILD,2019,Gilead Sciences Inc,Pharmaceuticals,United States and Canada,United States,70.46,60.48,54.56,61.2,62.54,6035300.0,0.0947,3.1044,53.7625,1.2158,18.5916,0.0,81.5311,1.1735,0.5258,33.0695,18.5916,32.3354,,8.2414,26107000000.0,4628000000.0,14124000000.0,4369000000.0,,,11898000000.0,,Pharmaceuticals
GIS,2010,"General Mills, Inc.",Food Products,North America,United States,65.0,62.0,71.5,65.5,25.119999999999997,4926750.0,0.1996,0.9663,28.7511,1.1973,20.2356,0.0,40.181,1.4259,0.4991,13.3622,20.2356,18.229,2.6007,8.8171,13652100000.0,1294700000.0,2229200000.0,,,,1729900000.0,,Food Products
GIS,2011,"General Mills, Inc.",Food Products,North America,United States,69.25,62.5,72.0,67.25,27.27,4036000.0,0.1946,0.8387,29.3992,1.11525,16.0549,0.0,37.5686,1.3766500000000002,0.456,10.0807,16.0549,14.00215,1.8467,5.7683,14555800000.0,1304400000.0,2325000000.0,1728300000.0,,,1828200000.0,,Food Products
GIS,2012,"General Mills, Inc.",Food Products,North America,United States,78.0,64.66666666666667,69.33333333333333,70.33333333333333,29.145,3682750.0,0.19245,0.9168000000000001,31.12505,1.09975,16.604599999999998,0.0,36.7918,1.724,0.44525000000000003,10.29825,16.604599999999998,14.6663,2.11325,6.34225,14635600000.0,1530500000.0,2606100000.0,1634000000.0,,,2181200000.0,,Food Products
GIS,2013,"General Mills, Inc.",Food Products,North America,United States,77.0,65.33333333333333,73.0,71.66666666666667,37.879999999999995,3238000.0,0.1947,0.8591,31.8508,1.1304,16.8043,0.0,36.1323,1.7771,0.4539,10.5038,16.8043,15.0022,2.0401,6.4178,14880200000.0,1798300000.0,2774500000.0,1594700000.0,,,1531100000.0,,Food Products
GIS,2014,"General Mills, Inc.",Food Products,North America,United States,76.0,61.4,73.8,69.4,40.08,2964600.0,0.1947,0.8183,32.5797,1.7242,11.8628,0.0,34.3598,1.6336,0.558,7.3448,11.8628,10.2224,1.4684,5.8165,16657900000.0,1567300000.0,2562400000.0,1742300000.0,,,2407200000.0,,Food Products
GIS,2015,"General Mills, Inc.",Food Products,North America,United States,74.0,69.0,74.0,72.0,46.21,2740800.0,0.1969,0.8123,29.722,1.7083,16.2385,0.0,35.254,1.8063,0.5871,10.1381,16.2385,14.449,1.9491,8.1297,17774100000.0,1855200000.0,2851800000.0,1761700000.0,,,2926000000.0,,Food Products
GIS,2016,"General Mills, Inc.",Food Products,North America,United States,73.43333333333334,64.17999999999999,73.83166666666666,69.83,53.47,3009750.0,0.1809,0.7851,31.18,1.6776,16.5255,0.0,36.2573,1.6995,0.5723,10.466,16.5255,14.6345,1.9144,7.9322,17909600000.0,1824400000.0,2957400000.0,1619100000.0,,,,,Food Products
GIS,2017,"General Mills, Inc.",Food Products,United States and Canada,United States,73.93333333333334,63.55666666666667,71.53,69.17833333333333,49.96,3374000.0,0.1745,0.7619,33.8121,2.1193,16.0591,0.0,34.7738,1.6736,0.6419,10.737,16.0591,14.6822,1.9053,9.5403,17630300000.0,1221300000.0,2077300000.0,1554600000.0,,,,,Food Products
GIS,2018,"General Mills, Inc.",Food Products,United States and Canada,United States,78.28333333333335,66.64333333333333,67.73,70.99000000000001,40.84,4398800.0,0.134,0.5801,37.5718,2.3744,13.7808,0.0,34.2242,1.6323,0.6582,9.1101,13.7808,10.8966,1.1693,5.5157,16563100000.0,1697400000.0,2707400000.0,1519500000.0,,,2764200000.0,,Food Products
GIS,2019,General Mills Inc,Food Products,United States and Canada,United States,77.63749999999999,65.32499999999999,68.755,70.4925,49.93,3524250.0,0.1382,0.6084,36.3248,1.8592,17.2069,0.0,35.1131,1.6584,0.6016,13.1379,17.2069,14.7992,,7.3735,15619800000.0,1657500000.0,2492100000.0,1446200000.0,,,2415200000.0,,Food Products
GLW,2010,Corning Inc.,Technology Hardware,North America,United States,48.5,59.0,69.5,57.5,14.33,14045500.0,0.0683,4.4338,49.3108,0.1194,25.1168,0.0,45.1935,1.3523,0.1043,41.736046,25.1168,55.1402,4.0413,5.3574,5948000000.0,5257000000.0,1520000000.0,2738000000.0,19256000000.0,,,,Technology Hardware
GLW,2011,Corning Inc.,Technology Hardware,North America,United States,53.0,61.333333333333336,69.33333333333333,60.0,13.985,15773100.0,0.0721,4.5449,51.6057,0.1067,22.53405,0.0,44.8945,1.1683,0.0954,38.27675,22.53405,44.088,2.75955,3.6092,5395000000.0,2008000000.0,391000000.0,2093000000.0,21295000000.0,,,,Technology Hardware
GLW,2012,Corning Inc.,Technology Hardware,North America,United States,60.75,60.75,61.25,60.5,10.445,13591350.0,0.06835,4.9566,54.5897,0.1538,17.99645,0.0,42.63235,1.1456,0.1306,24.8428,17.99645,30.4247,1.65615,2.21655,6632000000.0,3558000000.0,1801000000.0,3049000000.0,25833000000.0,,,,Technology Hardware
GLW,2013,Corning Inc.,Technology Hardware,North America,United States,61.0,61.0,63.0,61.666666666666664,12.265,11688600.0,0.0698,5.6688,58.8497,0.1349,21.2385,0.0,43.5897,0.9145,0.1162,21.5235,21.2385,28.9877,1.4783,1.9848,7890000000.0,2817000000.0,1712000000.0,3576000000.0,27848000000.0,,,,Technology Hardware
GLW,2014,Corning Inc.,Technology Hardware,North America,United States,61.0,60.5,62.0,60.5,17.675,7874300.0,0.08,4.4053,56.1938,0.1507,22.2962,0.0,41.431,1.0651,0.1297,40.0582,22.2962,55.153459999999995,3.2864,5.1054,8012000000.0,1636000000.0,1179000000.0,3319000000.0,29375000000.0,,,,Technology Hardware
GLW,2015,Corning Inc.,Technology Hardware,North America,United States,61.0,59.0,62.0,61.0,17.055,9355600.0,0.0784,4.7065,58.5872,0.2001,17.2535,0.0,39.2606,0.9921,0.1632,8.8749,17.2535,9.5951,0.7852,1.3524,7819000000.0,1961000000.0,1371000000.0,3324000000.0,28478000000.0,,,,Technology Hardware
GLW,2016,Corning Inc.,Technology Hardware,North America,United States,66.1,53.585,61.82,60.65,18.735,8583550.0,0.087,3.6962,58.8814,0.2173,18.7803,0.0,40.6704,0.967,0.1687,41.736046,18.7803,55.153459999999995,5.6346,10.0383,9715000000.0,2472000000.0,1931000000.0,4052000000.0,30063000000.0,,,,Technology Hardware
GLW,2017,Corning Inc.,Technology Hardware,United States and Canada,United States,61.615,54.1725,62.095,59.1325,26.68,5360000.0,0.0928,2.7507,60.3452,0.2661,15.4185,0.0,39.5274,0.9344,0.1868,14.0391,15.4185,21.4638,1.3882,2.5857,9111000000.0,2207000000.0,1322000000.0,3653000000.0,28527000000.0,,2829000000.0,,Technology Hardware
GLW,2018,Corning Inc,Technology Hardware,United States and Canada,United States,65.14,56.166666666666664,60.98666666666667,60.96333333333333,28.43,5626100.0,0.1103,2.1311,59.0326,0.3836,15.2883,0.0,39.6046,0.8999,0.2677,19.9801,15.2883,25.1995,2.3681,5.3519,9390000000.0,3695000000.0,1424000000.0,3763000000.0,27899000000.0,,2537000000.0,,Technology Hardware
GLW,2019,Corning Inc,Technology Hardware,United States and Canada,United States,65.93,58.745000000000005,61.99,62.43,28.9,4378050.0,0.1066,1.8475,62.0859,0.4972,12.4404,0.0,34.6626,0.8203,0.3216,2.3129,12.4404,7.3469,,0.8199,10116000000.0,-497000000.0,1608000000.0,4020000000.0,27494000000.0,,2004000000.0,,Technology Hardware
GM,2010,General Motors Company,Automobiles,North America,United States,62.0,47.666666666666664,57.666666666666664,56.666666666666664,26.16,19962200.0,0.2657,1.125,21.2171,0.3119,0.8049,0.0,9.9919,2.7358,0.2116,3.8103,0.8049,2.7805,1.0123,5.2525,,,,,,,,,Automobiles
GM,2011,General Motors Company,Automobiles,North America,United States,56.6,58.4,71.8,61.2,22.575,12680200.0,0.255,1.2254,26.9477,0.286,4.9184,0.0,12.9987,2.3040000000000003,0.1816,4.7006,4.9184,4.962,1.4088,5.939,57474000000.0,109118000000.0,-4863000000.0,4565000000.0,,,,,Automobiles
GM,2012,General Motors Company,Automobiles,North America,United States,66.5,57.0,68.0,63.833333333333336,18.375,8526900.0,0.2475,1.2455500000000002,36.289649999999995,0.37305,4.266,0.0,12.1204,2.1216999999999997,0.19240000000000002,3.928,4.266,4.7717,1.1926,5.751,135592000000.0,6172000000.0,5108000000.0,5250000000.0,,,6780000000.0,,Automobiles
GM,2013,General Motors Company,Automobiles,North America,United States,59.0,57.0,63.75,59.5,26.265,12956450.0,0.2396,1.2973,50.7143,0.8381,4.4811,0.0,11.9667,2.3279,0.3378,2.4873,4.4811,4.3532,0.851,4.8509,150276000000.0,9190000000.0,5656000000.0,,144603000000.0,,,,Automobiles
GM,2014,General Motors Company,Automobiles,North America,United States,58.857142857142854,65.85714285714286,68.0,63.42857142857143,26.7,14282000.0,0.2219,1.2737,60.8758,0.9436,3.1257,0.0,10.5668,2.4195,0.3889,2.7892,3.1257,2.0168,0.8151,3.5645,152256000000.0,6188000000.0,-30363000000.0,,149422000000.0,,,,Automobiles
GM,2015,General Motors Company,Automobiles,North America,United States,58.333333333333336,66.33333333333333,67.0,62.666666666666664,28.29,13972700.0,0.2055,1.132,64.9094,1.5651,3.3735,0.0,13.5906,2.336,0.523,3.4987,3.3735,4.4971,0.7095,3.8167,155427000000.0,5346000000.0,5131000000.0,,166231000000.0,,,,Automobiles
GM,2016,General Motors Company,Automobiles,North America,United States,53.7475,52.2825,70.05,57.3825,26.3,12163100.0,0.1776,0.9268,72.2796,1.7117,7.9501,0.0,14.2662,2.1612,0.5441,7.1306,7.9501,9.2803,1.2442,6.0136,155929000000.0,3949000000.0,1530000000.0,,177311000000.0,,,,Automobiles
GM,2017,General Motors Company,Automobiles,United States and Canada,United States,53.198,51.928,71.66,57.434000000000005,31.89,11884900.0,0.1539,0.9022,70.7949,2.1315,5.8465,0.0,12.3002,2.8532,0.6067,-8.8719,5.8465,7.2272,0.0497,0.2622,135725000000.0,9687000000.0,5538000000.0,,194338000000.0,,11769000000.0,,Automobiles
GM,2018,General Motors Company,Automobiles,United States and Canada,United States,55.922000000000004,66.44000000000001,70.9,62.822,34.64,11245800.0,0.1681,0.8898,78.2809,2.5017,4.018,0.0,10.0463,3.0524,0.636,6.4608,4.018,7.3482,1.0821,6.1238,149184000000.0,9427000000.0,8686000000.0,,221690000000.0,,16607000000.0,,Automobiles
GM,2019,General Motors Company,Automobiles,United States and Canada,United States,56.305,71.11,75.78,65.61500000000001,36.37,8087900.0,0.1532,0.9562,95.5582,2.2483,6.4951,0.0,12.1557,2.7493,0.5892,6.5205,6.4951,7.2788,1.0281,4.7385,145588000000.0,2534000000.0,8661000000.0,,212482000000.0,,17328000000.0,,Automobiles
GOOGL,2010,Google Inc.,Software & Services,North America,United States,46.0,47.5,65.0,51.5,267.425,5597250.0,0.142,4.6245,53.3389,0.049,34.9575,0.0,64.9739,0.0,0.0,29.742,34.9575,37.2275,4.0625,5.0058,,,,,,,,,Software & Services
GOOGL,2011,Google Inc.,Software & Services,North America,United States,56.75,51.0,62.5,55.25,289.01,5433900.0,0.1407,5.77475,54.2685,0.0767,31.6899,0.0,65.1348,0.0,0.0516,27.7532,31.6899,34.179,3.8621,4.8181,,,,,,,,,Software & Services
GOOGL,2012,Google Inc.,Software & Services,North America,United States,68.0,50.0,53.0,56.0,316.71500000000003,4544300.0,0.1376,3.9366,54.392250000000004,0.0912,27.4159,0.0,60.3879,7.377,0.0431,23.5877,27.4159,29.5587,3.2922,4.3773,,,,,,,,,Software & Services
GOOGL,2013,Google Inc.,Software & Services,North America,United States,72.0,48.0,52.0,56.0,438.56,3820350.0,0.1309,4.5817,56.0517,0.0632,27.3448,0.0,60.3647,15.1901,0.025,21.5937,27.3448,28.2368,3.0104,3.8113,,,,,,,,,Software & Services
GOOGL,2014,Google Inc.,Software & Services,North America,United States,73.0,54.666666666666664,53.666666666666664,60.0,546.265,1949000.0,0.1401,4.6878,53.9364,0.0504,24.2998,0.0,61.7688,0.0,0.0301,25.377,24.2998,25.0069,2.8076,3.4922,,,,,,,,,Software & Services
GOOGL,2015,Google Inc.,Software & Services,North America,United States,75.25,58.75,53.5,62.5,573.88,1898100.0,0.1294,4.7734,50.8665,0.045,25.2239,0.0,62.3186,0.0,0.0169,21.3066,25.2239,26.1901,2.832,3.5166,55519000000.0,12733000000.0,15403000000.0,,,,18659000000.0,,Software & Services
GOOGL,2016,"Alphabet, Inc.",Software & Services,North America,United States,75.166,65.1,51.489999999999995,64.71799999999999,761.75,1672000.0,0.1404,6.2908,49.6882,0.0294,25.6871,0.0,61.2534,15.5617,0.0275,22.5424,25.6871,26.9253,3.1642,3.8138,66001000000.0,14136000000.0,16496000000.0,,,,23024000000.0,,Software & Services
GOOGL,2017,"Alphabet, Inc.",Software & Services,United States and Canada,United States,73.55499999999999,63.598333333333336,51.02333333333333,63.44166666666666,947.55,1435500.0,0.1465,5.7674,51.4775,0.026,23.8097,0.0,59.8589,19.0481,0.0254,13.5486,23.8097,24.8059,1.9729,2.3765,74989000000.0,16348000000.0,19360000000.0,,,,26572000000.0,,Software & Services
GOOGL,2018,Alphabet Inc,Software & Services,United States and Canada,United States,75.5,65.22,43.59,62.9,1112.05,1803800.0,0.1543,4.1437,48.1929,0.0235,20.9314,0.0,57.4884,16.1861,0.0229,22.7824,20.9314,25.6442,4.1492,5.0375,90272000000.0,19478000000.0,23716000000.0,,,,36036000000.0,,Software & Services
GOOGL,2019,Alphabet Inc,Software & Services,United States and Canada,United States,76.33,66.17666666666666,42.99,63.42666666666667,1189.49,1382250.0,0.154,3.7823,49.2638,0.0212,22.6598,0.0,55.5875,17.9419,0.0208,23.1601,22.6598,23.2317,,5.1756,110855000000.0,12662000000.0,26178000000.0,,,,37091000000.0,,Software & Services
GPC,2010,Genuine Parts Company,Retailing,North America,United States,35.0,31.0,60.0,39.0,31.035,813050.0,0.545,2.5518,42.7976,0.18,7.2017,0.0,28.9108,0.9355,0.1525,4.3716,7.2017,7.0523,2.3847,4.6561,10457942000.0,,770916000.0,,4496984000.0,,,,Retailing
GPC,2011,Genuine Parts Company,Retailing,North America,United States,36.0,44.0,61.0,46.0,40.11,910250.0,0.5571,2.1986,43.6248,0.1729,7.55245,0.0,28.8697,1.0077,0.0796,4.6212,7.55245,7.5208,2.6247,5.179,10843195000.0,,882158000.0,,4774069000.0,,,,Retailing
GPC,2012,Genuine Parts Company,Retailing,North America,United States,36.5,44.0,60.5,45.5,48.989999999999995,770700.0,0.5237,2.2277500000000003,43.14555,0.16835,8.0083,0.0,29.021050000000002,1.0137,0.14295,5.087400000000001,8.0083,8.02595,2.683,5.6404,11015263000.0,,860856000.0,,5109533000.0,,,,Retailing
GPC,2013,Genuine Parts Company,Retailing,North America,United States,41.0,44.0,62.0,47.0,63.465,659100.0,0.4639,1.5371,42.9704,0.2645,7.3739,0.0,30.0628,0.9125,0.0749,4.7146,7.3739,7.3739,2.1872,5.5102,10057512000.0,,644165000.0,,5327872000.0,,,,Retailing
GPC,2016,Genuine Parts Company,Retailing,North America,United States,41.42666666666667,42.26666666666667,61.70000000000001,46.830000000000005,84.58500000000001,661600.0,0.4505,1.3424,46.4082,0.2384,7.3916,0.0,29.9223,0.8719,0.0825,4.7016,7.3916,7.3916,2.1182,5.5565,13013868000.0,,1078148000.0,,6807061000.0,,,,Retailing
GPC,2017,Genuine Parts Company,Retailing,United States and Canada,United States,39.82,41.235,64.65,46.597500000000004,82.33,706800.0,0.4314,1.3152,47.6314,0.3423,6.1429,0.0,30.2356,0.8554,0.1428,3.8683,6.1429,6.0147,1.6688,4.6736,15341647000.0,705672000.0,1279349000.0,4555852000.0,8246238000.0,,,,Retailing
